"","open","high","low","popen","phigh","plow","range","prange"
"2",-0.00429999999999997,0.00119999999999987,0.00180000000000002,-0.0118,-0.00509999999999988,-0.0103,0.00879999999999992,0.014
"3",-0.0118,-0.00509999999999988,-0.0103,0.00140000000000007,-0.00990000000000002,-0.00260000000000016,0.014,0.00670000000000015
"4",0.00140000000000007,-0.00990000000000002,-0.00260000000000016,-0.0116000000000001,0.000899999999999901,-0.00719999999999987,0.00670000000000015,0.0147999999999999
"5",-0.0116000000000001,0.000899999999999901,-0.00719999999999987,0.00790000000000002,-0.00429999999999997,0,0.0147999999999999,0.0105
"6",0.00790000000000002,-0.00429999999999997,0,-0.0114999999999998,-0.000899999999999901,-0.0031000000000001,0.0105,0.0127000000000002
"7",-0.0114999999999998,-0.000899999999999901,-0.0031000000000001,-0.00290000000000012,-0.0112000000000001,-0.00409999999999999,0.0127000000000002,0.00560000000000005
"8",-0.00290000000000012,-0.0112000000000001,-0.00409999999999999,-0.00259999999999994,-0.00229999999999997,-0.00380000000000003,0.00560000000000005,0.00710000000000011
"9",-0.00259999999999994,-0.00229999999999997,-0.00380000000000003,0.0132999999999999,0.0108999999999999,0.000300000000000189,0.00710000000000011,0.0176999999999998
"10",0.0132999999999999,0.0108999999999999,0.000300000000000189,0.00170000000000003,0.00470000000000015,0.0148999999999999,0.0176999999999998,0.00750000000000006
"11",0.00170000000000003,0.00470000000000015,0.0148999999999999,0.00280000000000014,0.000899999999999901,0.00229999999999997,0.00750000000000006,0.00609999999999999
"12",0.00280000000000014,0.000899999999999901,0.00229999999999997,-0.000500000000000167,0.000799999999999912,-0.00299999999999989,0.00609999999999999,0.0098999999999998
"13",-0.000500000000000167,0.000799999999999912,-0.00299999999999989,-0.000799999999999912,0.000700000000000145,-0.00130000000000008,0.0098999999999998,0.0119
"14",-0.000799999999999912,0.000700000000000145,-0.00130000000000008,0.00790000000000002,0.00409999999999999,0.00109999999999988,0.0119,0.0149000000000001
"15",0.00790000000000002,0.00409999999999999,0.00109999999999988,-0.0106999999999999,-0.00100000000000011,0.00120000000000009,0.0149000000000001,0.0126999999999999
"16",-0.0106999999999999,-0.00100000000000011,0.00120000000000009,-0.00140000000000007,-0.00529999999999986,-0.00140000000000007,0.0126999999999999,0.00880000000000014
"17",-0.00140000000000007,-0.00529999999999986,-0.00140000000000007,0.00340000000000007,-0.00120000000000009,0,0.00880000000000014,0.00760000000000005
"18",0.00340000000000007,-0.00120000000000009,0,-0.00380000000000003,0.00259999999999994,0,0.00760000000000005,0.0102
"19",-0.00380000000000003,0.00259999999999994,0,0.00590000000000002,-0.00269999999999992,-0.002,0.0102,0.00950000000000006
"20",0.00590000000000002,-0.00269999999999992,-0.002,0.0081,0.00889999999999991,0.00419999999999998,0.00950000000000006,0.0142
"21",0.0081,0.00889999999999991,0.00419999999999998,0.00749999999999984,0.00850000000000017,0.0122,0.0142,0.0105000000000002
"22",0.00749999999999984,0.00850000000000017,0.0122,0.0128000000000001,0.0102,0.00620000000000021,0.0105000000000002,0.0145
"23",0.0128000000000001,0.0102,0.00620000000000021,-0.000299999999999967,0.00109999999999988,0.00729999999999986,0.0145,0.00829999999999997
"24",-0.000299999999999967,0.00109999999999988,0.00729999999999986,0.00149999999999983,0.00839999999999996,0.00540000000000007,0.00829999999999997,0.0112999999999999
"25",0.00149999999999983,0.00839999999999996,0.00540000000000007,-0.00649999999999995,-0.00689999999999991,-0.00409999999999999,0.0112999999999999,0.00849999999999995
"26",-0.00649999999999995,-0.00689999999999991,-0.00409999999999999,-0.000499999999999945,-0.00530000000000008,-0.00219999999999998,0.00849999999999995,0.00539999999999985
"27",-0.000499999999999945,-0.00530000000000008,-0.00219999999999998,0.00219999999999998,0.000700000000000145,0.000799999999999912,0.00539999999999985,0.00530000000000008
"28",0.00219999999999998,0.000700000000000145,0.000799999999999912,0.00229999999999997,0.00099999999999989,0.00269999999999992,0.00530000000000008,0.00360000000000005
"29",0.00229999999999997,0.00099999999999989,0.00269999999999992,0.00590000000000002,0.00930000000000009,-0.00389999999999979,0.00360000000000005,0.0167999999999999
"30",0.00590000000000002,0.00930000000000009,-0.00389999999999979,-0.00570000000000004,-0.00290000000000012,0.00519999999999987,0.0167999999999999,0.00869999999999993
"31",-0.00570000000000004,-0.00290000000000012,0.00519999999999987,0.00520000000000009,0.000900000000000123,0.00120000000000009,0.00869999999999993,0.00839999999999996
"32",0.00520000000000009,0.000900000000000123,0.00120000000000009,0.00529999999999986,0.00459999999999994,0.00509999999999988,0.00839999999999996,0.00790000000000002
"33",0.00529999999999986,0.00459999999999994,0.00509999999999988,-0.00559999999999983,-0.00590000000000002,-0.00360000000000005,0.00790000000000002,0.00560000000000005
"34",-0.00559999999999983,-0.00590000000000002,-0.00360000000000005,0.00139999999999985,0.00470000000000015,0.00280000000000014,0.00560000000000005,0.00750000000000006
"35",0.00139999999999985,0.00470000000000015,0.00280000000000014,0.00130000000000008,0,0.00099999999999989,0.00750000000000006,0.00650000000000017
"36",0.00130000000000008,0,0.00099999999999989,0.00669999999999993,0.00509999999999988,0.00250000000000017,0.00650000000000017,0.00909999999999989
"37",0.00669999999999993,0.00509999999999988,0.00250000000000017,0.00660000000000016,0.00659999999999994,0.00609999999999999,0.00909999999999989,0.00959999999999983
"38",0.00660000000000016,0.00659999999999994,0.00609999999999999,0.00259999999999994,0.00209999999999999,0.00669999999999993,0.00959999999999983,0.00499999999999989
"39",0.00259999999999994,0.00209999999999999,0.00669999999999993,0.00929999999999986,0.0108000000000001,0.00340000000000007,0.00499999999999989,0.0124
"40",0.00929999999999986,0.0108000000000001,0.00340000000000007,-0.00709999999999988,-0.00140000000000007,0.00219999999999998,0.0124,0.00879999999999992
"41",-0.00709999999999988,-0.00140000000000007,0.00219999999999998,-0.0106999999999999,-0.00340000000000007,-0.0113000000000001,0.00879999999999992,0.0166999999999999
"42",-0.0106999999999999,-0.00340000000000007,-0.0113000000000001,0.000899999999999901,-0.0136999999999998,-0.00259999999999994,0.0166999999999999,0.00560000000000005
"43",0.000899999999999901,-0.0136999999999998,-0.00259999999999994,0.000499999999999945,0.00390000000000001,0.00350000000000006,0.00560000000000005,0.00600000000000001
"44",0.000499999999999945,0.00390000000000001,0.00350000000000006,0.00100000000000011,-0.00250000000000017,-0.00140000000000007,0.00600000000000001,0.0048999999999999
"45",0.00100000000000011,-0.00250000000000017,-0.00140000000000007,0.00229999999999997,0.00300000000000011,-0.000199999999999978,0.0048999999999999,0.0081
"46",0.00229999999999997,0.00300000000000011,-0.000199999999999978,-0.000900000000000123,0.000299999999999967,-0.000299999999999967,0.0081,0.00869999999999993
"47",-0.000900000000000123,0.000299999999999967,-0.000299999999999967,0.00410000000000021,0.00229999999999997,0.00499999999999989,0.00869999999999993,0.00600000000000001
"48",0.00410000000000021,0.00229999999999997,0.00499999999999989,0.00319999999999987,0.00500000000000012,-0.000699999999999923,0.00600000000000001,0.0117
"49",0.00319999999999987,0.00500000000000012,-0.000699999999999923,-0.00550000000000006,0.0017999999999998,0.000499999999999945,0.0117,0.0129999999999999
"50",-0.00550000000000006,0.0017999999999998,0.000499999999999945,-0.00800000000000001,-0.0089999999999999,-0.00600000000000001,0.0129999999999999,0.01
"51",-0.00800000000000001,-0.0089999999999999,-0.00600000000000001,-0.00159999999999982,-0.00279999999999991,-0.00219999999999998,0.01,0.00940000000000007
"52",-0.00159999999999982,-0.00279999999999991,-0.00219999999999998,0.000299999999999967,-0.00260000000000016,-0.00259999999999994,0.00940000000000007,0.00939999999999985
"53",0.000299999999999967,-0.00260000000000016,-0.00259999999999994,0.00409999999999999,0.00500000000000012,9.9999999999989e-05,0.00939999999999985,0.0143
"54",0.00409999999999999,0.00500000000000012,9.9999999999989e-05,0.00909999999999989,0.00770000000000004,0.00749999999999984,0.0143,0.0145000000000002
"55",0.00909999999999989,0.00770000000000004,0.00749999999999984,-0.0171999999999999,-0.00250000000000017,-0.00859999999999994,0.0145000000000002,0.0206
"56",-0.0171999999999999,-0.00250000000000017,-0.00859999999999994,-0.00480000000000014,-0.0135999999999998,-0.00419999999999998,0.0206,0.0112000000000001
"57",-0.00480000000000014,-0.0135999999999998,-0.00419999999999998,0.00980000000000003,-0.000700000000000145,-0.00429999999999997,0.0112000000000001,0.0147999999999999
"58",0.00980000000000003,-0.000700000000000145,-0.00429999999999997,0.0115000000000001,0.0116000000000001,0.0081,0.0147999999999999,0.0183
"59",0.0115000000000001,0.0116000000000001,0.0081,0.00499999999999989,0.00560000000000005,0.0146999999999999,0.0183,0.0092000000000001
"60",0.00499999999999989,0.00560000000000005,0.0146999999999999,0.000900000000000123,0.00219999999999998,0.00239999999999996,0.0092000000000001,0.00900000000000012
"61",0.000900000000000123,0.00219999999999998,0.00239999999999996,0.00909999999999989,0.00869999999999993,0.00330000000000008,0.00900000000000012,0.0144
"62",0.00909999999999989,0.00869999999999993,0.00330000000000008,-0.00390000000000001,0.00130000000000008,0.00320000000000009,0.0144,0.0125
"63",-0.00390000000000001,0.00130000000000008,0.00320000000000009,0.00130000000000008,0.00279999999999991,0.00429999999999997,0.0125,0.0109999999999999
"64",0.00130000000000008,0.00279999999999991,0.00429999999999997,0.0121,0.00390000000000001,-0.00590000000000002,0.0109999999999999,0.0207999999999999
"65",0.0121,0.00390000000000001,-0.00590000000000002,0.00140000000000007,0.00449999999999995,0.0193999999999999,0.0207999999999999,0.00590000000000002
"66",0.00140000000000007,0.00449999999999995,0.0193999999999999,-0.00150000000000006,0.000800000000000134,-0.00129999999999986,0.00590000000000002,0.00800000000000001
"67",-0.00150000000000006,0.000800000000000134,-0.00129999999999986,0.000299999999999967,0.00239999999999996,0.00190000000000001,0.00800000000000001,0.00849999999999995
"68",0.000299999999999967,0.00239999999999996,0.00190000000000001,0.00470000000000015,-0.00130000000000008,0.000799999999999912,0.00849999999999995,0.00639999999999996
"69",0.00470000000000015,-0.00130000000000008,0.000799999999999912,0.00119999999999987,0.000800000000000134,0.000800000000000134,0.00639999999999996,0.00639999999999996
"70",0.00119999999999987,0.000800000000000134,0.000800000000000134,-0.00140000000000007,0.00099999999999989,0.00219999999999998,0.00639999999999996,0.00519999999999987
"71",-0.00140000000000007,0.00099999999999989,0.00219999999999998,-0.00529999999999986,-0.00269999999999992,-0.00429999999999997,0.00519999999999987,0.00679999999999992
"72",-0.00529999999999986,-0.00269999999999992,-0.00429999999999997,0.00370000000000004,9.9999999999989e-05,-0.0022000000000002,0.00679999999999992,0.00910000000000011
"73",0.00370000000000004,9.9999999999989e-05,-0.0022000000000002,0.00839999999999996,0.00609999999999999,0.00500000000000012,0.00910000000000011,0.0102
"74",0.00839999999999996,0.00609999999999999,0.00500000000000012,9.9999999999989e-05,0.00649999999999995,0.00449999999999995,0.0102,0.0122
"75",9.9999999999989e-05,0.00649999999999995,0.00449999999999995,-0.00130000000000008,-0.00469999999999993,0.00280000000000014,0.0122,0.00469999999999993
"76",-0.00130000000000008,-0.00469999999999993,0.00280000000000014,0.00270000000000015,9.9999999999989e-05,-0.000700000000000145,0.00469999999999993,0.00550000000000006
"77",0.00270000000000015,9.9999999999989e-05,-0.000700000000000145,0.00249999999999995,0.00190000000000001,0.002,0.00550000000000006,0.00540000000000007
"78",0.00249999999999995,0.00190000000000001,0.002,-0.00290000000000012,0.00160000000000005,-0.000399999999999956,0.00540000000000007,0.00740000000000007
"79",-0.00290000000000012,0.00160000000000005,-0.000399999999999956,-0.0132999999999999,-0.00330000000000008,-0.0144,0.00740000000000007,0.0185
"80",-0.0132999999999999,-0.00330000000000008,-0.0144,-0.00360000000000005,-0.0121,-9.9999999999989e-05,0.0185,0.00649999999999995
"81",-0.00360000000000005,-0.0121,-9.9999999999989e-05,-0.00360000000000005,-0.00520000000000009,-0.00449999999999995,0.00649999999999995,0.00579999999999981
"82",-0.00360000000000005,-0.00520000000000009,-0.00449999999999995,-0.00869999999999993,-0.00299999999999989,-0.0083000000000002,0.00579999999999981,0.0111000000000001
"83",-0.00869999999999993,-0.00299999999999989,-0.0083000000000002,-9.9999999999989e-05,-0.00750000000000006,-0.00169999999999981,0.0111000000000001,0.00529999999999986
"84",-9.9999999999989e-05,-0.00750000000000006,-0.00169999999999981,0.00940000000000007,0.00700000000000012,0.00109999999999988,0.00529999999999986,0.0112000000000001
"85",0.00940000000000007,0.00700000000000012,0.00109999999999988,0.00609999999999999,0.00679999999999992,0.0103,0.0112000000000001,0.00770000000000004
"86",0.00609999999999999,0.00679999999999992,0.0103,0.00229999999999997,0.00180000000000002,0.00280000000000014,0.00770000000000004,0.00669999999999993
